source_id,organization_id,organization_name,source_name,source_type,source_url,official,feed_available,feed_url,feed_type,feed_status,update_frequency,language,topic,priority,monitor_tier,machine_fetchability,requires_javascript,notes,verified_at
synthesia--newsroom--522,synthesia,Synthesia,Synthesia — 主監視先,newsroom,https://www.synthesia.io/blog,yes,unknown,,,unknown,週次〜月次,英語,AI動画、アバター、企業向け生成AI,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
tensorflow--github_org--404,tensorflow,TensorFlow,TensorFlow — 公式GitHub Organization,github_org,https://github.com/tensorflow,yes,unknown,,,unknown,月次〜不定期,英語,機械学習フレームワーク、エコシステム,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
tenstorrent--blog--286,tenstorrent,Tenstorrent,Tenstorrent — 公式Blog,blog,https://tenstorrent.com/blog,yes,unknown,,,unknown,週次〜月次,英語,AIアクセラレータ、オープンソースAI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
tenstorrent--newsroom--284,tenstorrent,Tenstorrent,Tenstorrent — 主監視先,newsroom,https://tenstorrent.com/news,yes,unknown,,,unknown,週次〜月次,英語,AIアクセラレータ、オープンソースAI,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
alan-turing--newsroom--369,alan-turing,The Alan Turing Institute,The Alan Turing Institute — 主監視先,newsroom,https://www.turing.ac.uk/news,yes,unknown,,,unknown,週次〜月次,英語,AI、データ科学、公共政策,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
w3c--other--720,w3c,W3C,W3C — 公式サイト,other,https://www.w3.org/,yes,unknown,,,unknown,週次〜月次,英語,Web標準、Web AI、プライバシー,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
w3c--research--722,w3c,W3C,W3C — Research／Publications,research,https://www.w3.org/TR/,yes,unknown,,,unknown,週次〜月次,英語,Web標準、Web AI、プライバシー,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
writer--newsroom--080,writer,Writer,Writer — 主監視先,newsroom,https://writer.com/blog/,yes,unknown,,,unknown,週次〜月次,英語,企業向け生成AI、AIエージェント,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
zhipu-ai--github_org--465,zhipu-ai,Zhipu AI,Zhipu AI — 公式GitHub Organization,github_org,https://github.com/THUDM,yes,unknown,,,unknown,月次〜不定期,中国語／英語,基盤モデル、推論、エージェント,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
scikit-learn--github_org--417,scikit-learn,scikit-learn,scikit-learn — 公式GitHub Organization,github_org,https://github.com/scikit-learn,yes,unknown,,,unknown,月次〜不定期,英語,機械学習ライブラリ,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
ai21--newsroom--040,ai21,AI21 Labs,AI21 Labs — 主監視先,newsroom,https://www.ai21.com/blog/,yes,unknown,,,unknown,月次〜不定期,英語,基盤モデル、企業向け生成AI,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
agility-robotics--newsroom--692,agility-robotics,Agility Robotics,Agility Robotics — 主監視先,newsroom,https://agilityrobotics.com/news/,yes,unknown,,,unknown,月次〜不定期,英語,ヒューマノイド、倉庫ロボット,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
aleph-alpha--blog--459,aleph-alpha,Aleph Alpha,Aleph Alpha — 公式Blog,blog,https://www.aleph-alpha.com/blog/,yes,unknown,,,unknown,月次〜不定期,英語／ドイツ語,基盤モデル、主権AI、企業向けAI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
aleph-alpha--newsroom--457,aleph-alpha,Aleph Alpha,Aleph Alpha — 主監視先,newsroom,https://www.aleph-alpha.com/news/,yes,unknown,,,unknown,月次〜不定期,英語／ドイツ語,基盤モデル、主権AI、企業向けAI,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
apptronik--newsroom--696,apptronik,Apptronik,Apptronik — 主監視先,newsroom,https://apptronik.com/news/,yes,unknown,,,unknown,月次〜不定期,英語,ヒューマノイド、ロボティクス,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
arista--blog--668,arista,Arista Networks,Arista Networks — 公式Blog,blog,https://blogs.arista.com/,yes,unknown,,,unknown,月次〜不定期,英語,データセンターネットワーク、AIインフラ,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
arista--newsroom--666,arista,Arista Networks,Arista Networks — 主監視先,newsroom,https://www.arista.com/en/company/newsroom,yes,unknown,,,unknown,月次〜不定期,英語,データセンターネットワーク、AIインフラ,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
atlassian--github_org--187,atlassian,Atlassian,Atlassian — 公式GitHub Organization,github_org,https://github.com/atlassian,yes,unknown,,,unknown,週次〜月次,英語,コラボレーション、開発管理、AI,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
baseten--developer_blog--497,baseten,Baseten,Baseten — Developer／Engineering,developer_blog,https://docs.baseten.co/,yes,unknown,,,unknown,週次〜月次,英語,モデル推論、AIアプリ基盤,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
baseten--other--496,baseten,Baseten,Baseten — 公式サイト,other,https://www.baseten.co/,yes,unknown,,,unknown,週次〜月次,英語,モデル推論、AIアプリ基盤,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
bair--other--360,bair,Berkeley AI Research,Berkeley AI Research — 公式サイト,other,https://bair.berkeley.edu/,yes,unknown,,,unknown,週次〜月次,英語,機械学習、ロボティクス、生成AI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
bair--research--361,bair,Berkeley AI Research,Berkeley AI Research — Research／Publications,research,https://bair.berkeley.edu/research/,yes,unknown,,,unknown,週次〜月次,英語,機械学習、ロボティクス、生成AI,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
boston-dynamics--newsroom--690,boston-dynamics,Boston Dynamics,Boston Dynamics — 主監視先,newsroom,https://bostondynamics.com/blog/,yes,unknown,,,unknown,月次〜不定期,英語,モバイルロボット、ヒューマノイド,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
canva--other--306,canva,Canva,Canva — 公式サイト,other,https://www.canva.com/,yes,unknown,,,unknown,週次〜月次,英語,デザイン、生成AI、コンテンツ作成,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
canva--developer_blog--307,canva,Canva,Canva — Developer／Engineering,developer_blog,https://www.canva.dev/blog/,yes,unknown,,,unknown,週次〜月次,英語,デザイン、生成AI、コンテンツ作成,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
chroma--newsroom--547,chroma,Chroma,Chroma — Newsroom／News,newsroom,https://www.trychroma.com/blog,yes,unknown,,,unknown,月次〜不定期,英語,オープンソースAIデータベース,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
cockroach-labs--github_org--564,cockroach-labs,Cockroach Labs,Cockroach Labs — 公式GitHub Organization,github_org,https://github.com/cockroachdb,yes,unknown,,,unknown,週次〜月次,英語,分散SQL、データ基盤,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
cockroach-labs--release_notes--563,cockroach-labs,Cockroach Labs,Cockroach Labs — Release Notes／Changelog,release_notes,https://www.cockroachlabs.com/docs/releases/,yes,unknown,,,unknown,週次〜月次,英語,分散SQL、データ基盤,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
coreweave--other--148,coreweave,CoreWeave,CoreWeave — 公式サイト,other,https://www.coreweave.com/,yes,unknown,,,unknown,週次〜月次,英語,GPUクラウド、AIインフラ,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
datadog--release_notes--221,datadog,Datadog,Datadog — Release Notes／Changelog,release_notes,https://docs.datadoghq.com/release_notes/,yes,unknown,,,unknown,週次〜月次,英語,監視、セキュリティ、AI運用,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
datadog--github_org--222,datadog,Datadog,Datadog — 公式GitHub Organization,github_org,https://github.com/DataDog,yes,unknown,,,unknown,週次〜月次,英語,監視、セキュリティ、AI運用,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
dell-technologies--github_org--672,dell-technologies,Dell Technologies,Dell Technologies — 公式GitHub Organization,github_org,https://github.com/dell,yes,unknown,,,unknown,週次〜月次,英語,サーバー、ストレージ、AIインフラ,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
digitalocean--release_notes--578,digitalocean,DigitalOcean,DigitalOcean — Release Notes／Changelog,release_notes,https://docs.digitalocean.com/release-notes/,yes,unknown,,,unknown,週次〜月次,英語,クラウド、AI推論、開発者基盤,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
digitalocean--github_org--579,digitalocean,DigitalOcean,DigitalOcean — 公式GitHub Organization,github_org,https://github.com/digitalocean,yes,unknown,,,unknown,週次〜月次,英語,クラウド、AI推論、開発者基盤,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
eth-ai-center--newsroom--372,eth-ai-center,ETH AI Center,ETH AI Center — 主監視先,newsroom,https://ai.ethz.ch/news-and-events.html,yes,unknown,,,unknown,月次〜不定期,英語,AI研究、ロボティクス、科学,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
eleutherai--newsroom--746,eleutherai,EleutherAI,EleutherAI — 主監視先,newsroom,https://blog.eleuther.ai/,yes,unknown,,,unknown,月次〜不定期,英語,オープンAI研究、モデル評価、解釈性,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
fluidstack--newsroom--597,fluidstack,Fluidstack,Fluidstack — 主監視先,newsroom,https://www.fluidstack.io/blog,yes,unknown,,,unknown,月次〜不定期,英語,AIクラウド、GPUインフラ,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
